Datetime,Tweet Id,Tweet,Username,Sentimen
2021-05-05 10:38:27+00:00,1389892240705671170,"Ingin rasanya ku santet kau satu-satu Oalah asu. Gue udh Gedeg banget sekolah daring, mati-matian ttp patuhi protokol dari pemerintah mskipun lumayan bikin sengsara.

Hlh hlh hlh https://t.co/nLPGKwgPm1",slythryoongs,-1
2021-04-18 12:40:32+00:00,1383762368933416961,"Guys, besok aku udah mulai sekolah daring lagi, kalian juga gk? Semangat ya yang besok sekolah, kuliah, kerja, dll.",mapleciann,1
2021-04-12 05:54:00+00:00,1381485735857954817,"@undipmenfess Gapenting kalo elu. Lu kira atlet main bola bisa lewat ipad apa WKWKW lu kira main badminton bisa lewat ponsel? Kan kuliah juga lu daring, ya nakal2 ke coffee shop ama mall deh. Sampe sini ngerti nda kenapa kamu ga penting?",mhmdfadli_,1
2021-03-17 14:07:04+00:00,1372187735344119808,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

581",jkmytime097,-1
2021-04-07 19:37:20+00:00,1379880995004944384,"@kata_atina Waaah setuju bangeeettt
Banyak guru yg 'malas' utk mengembangkan kemampuan dan memiliku strategi pemgajaran yg terbatas lalu menyalahkan belajar daring
Strategi dan media belajar daring itu banyak pilihannya tinggal kemauannya aja",Sullyellow,1
2021-03-29 08:22:02+00:00,1376449556116774914,@koleos Semoga menang buat beli pulsa buat daring sekolah,benariego,1
2021-05-02 13:18:55+00:00,1388845457036611585,"Siapa yang suka tidur waktu sekolah atau kuliah daring hayo ngakuuu? Tag 3 temen kamu! 

Di era pandemi saat ini aktivitas belajar mengajar banyak dilakukan dengan metode daring. Eitsss lantas bagaimana dengan nasib adik adik kita yang tidak memiliki akses internet? https://t.co/YQZIw5HQAF",LPPSLH,1
2021-05-09 12:11:24+00:00,1391365181490401280,"@schfess sekolah daring jadi solusi karna pandemi, yg berubah cuma cara pembelajarannya bukan waktu pembelajarannya. terkesan lebih fleksibel, tapi gak boleh dong semena mena.",tehnewwiee,1
2021-04-15 11:01:00+00:00,1382650155652894722,@DeryanNoor @nilamanns Yaudah aku buka dulu ya bby,kuliahdaring,1
2021-04-29 05:17:32+00:00,1387637152620572674,sch! selama daring ini sekolah kalian ngadain event gitu ngga sih?? kok sekolah gue banyak event ya😩,schfess,1
2021-04-03 10:39:51+00:00,1378296179071492097,"@VIVAcoid Pihak sekolah harusnya melakukan asesmen dulu. Moda ujian yg cocok bagi siswa apa. Kalau nggak memungkinkan daring, ya ujiannya luring pakai kertas.",JumadiAditama,-1
2021-05-16 16:30:52+00:00,1393967194870976522,"@kechantyeol ANJIR NGAKAK TENGAH MALEM 😭😭

APA KABAR ADIK2 YG BELAJAR DARING SELAMA SETAHUN LEBIH😭😭

APA MEREKA BINGUNG JUGA DENGAN KEHIDUPAN INI 😭😭",nangizzz,-1
2021-03-17 04:38:30+00:00,1372044651331428361,"Ini mah namanya simulasi pengangguran.
Sekolah, daring ga pernah dengerin
Kerjaannya cuma rebahan
Stress lama lama gini gua",bknmanusiabiasa,-1
2021-04-04 21:17:48+00:00,1378819114425184257,"@xlhomeid selamat pagi, salam sehat selalu.. sejak tgl 4/4 kemarin sore sampai pgi ini jam 4.16 wib wilayah Jatisari-Jatiasih Kota Bekasi, internet nya ngga bisa - kenapa yah? Mohon bantu cek segera, karena pgi ini dipakai untuk Daring sekolah anak, Terimakasih",Lasiman0406,1
2021-04-20 23:45:43+00:00,1384654544869621761,"@andimahfu_ri Memang sekolah Daring gak efektif menurut ku, disini aja anak² SD gak mau belajar.. paling cuma buat tugas itu pun gak setiap hari, gak mau belajar sendiri.
Trus skrg SD aja udah nyari jawaban di google, guru kurikulum skrg gak terlalu menjelaskan materi",SinbandSun,1
2021-03-19 14:03:29+00:00,1372911608242995204,"beneran daring itu ga enak banget, jadi tambah males, ga niat gtu kalo belajar, kurang disiplin, ga paham materi, atau tepatnya kurang paham materi, tugas banyak, terbengkalai, bingung klo ada tgs kelompokkan, intinya PENGEN CEPET SEKOLAH https://t.co/B07UBSgVCn",jmxsya,-1
2021-05-05 16:40:13+00:00,1389983280636710913,@schfess setuju ajalah udah muak belajar daring gini,taeyonghola,1
2021-05-06 04:47:15+00:00,1390166243571761161,"@smoothlikeanewb @kerak_nerakaa @skeletonschi @schfess Jurusan administrasi perkantoran, ya gapapa si online, tp kek kasian sekolah setahun daring lihat yutub belum pernah ketemu tbtb pkl onlen lagi",Titinnovaa,1
2021-04-10 01:37:11+00:00,1380696326770290689,"sch! hai tmn"", aku kan masih kls 11 tapi materi"" selama daring tuh ga masuk ke otak. disisi lain aku tu mau belajar jg buat utbk. nah saran dr kalian, mending kejar materi dr awal kls 11 atau lgsg gas aja bljr buat utbk?? makasih yg udh jwb🙌",subschfess,1
2021-04-03 10:14:24+00:00,1378289775568805888,"fokusnya mungkin dibuka dengan aman. kerjasama dari guru untuk memastikan murid di sekolah benar-benar 3M. adanya rame-rame di tempat wisata dll juga berkontribusi menumbuhkan harapan sekolah cepet dibuka. sekolah daring, orang tua darting juga soalnya.

re: darah tinggi.",masyaraqat,1
2021-04-28 02:03:36+00:00,1387225959401607169,golongan orang yg setuju kuliah daring selamanya,thmddl,1
2021-04-12 00:19:09+00:00,1381401467366469633,@jaehyyunni sekolah?? atau daring?? semangat!!,chickwwiinnn,1
2021-05-08 02:08:14+00:00,1390851004527165442,"@ShopeeID Bismillah buat sekolah daring

B. HP LAPTOP 14S-FQ0011AU
@ShopeeID
#ShopeeID
2021 wah tahun inii hihi",sncrtiees,1
2021-03-24 07:01:03+00:00,1374617238993469443,Kuliah daring hanya memberikan panggung kepada orang orang goblog supaya dia keliahatan bertanya dan aktif,TPatrisandi,-1
2021-04-30 09:19:04+00:00,1388060322913730561,"@sherpa701 Wish me luck, perlu bgt buat belajar daring😔",morethannyou,1
2021-04-08 15:16:23+00:00,1380177713416167432,"@FOOD_FESS Bisabisanya ga suka, dahal fav ak bgt😭 kalo caraku si taruh botol 500ml, taruh meja belajar krn kuliah daring, sehari bisa 2-3kali isi ulang air. Nanti mau tdr kan udh abis tuh, ak isi lagi tu botol 500ml. Jgn lupa sering cuci botolnya jg ya. Semangat nder, pasti bisa!",Rahmatulllll,1
2021-03-16 11:58:38+00:00,1371793024670298114,"@herrysw Tadiny mo beli C17, dr segi price itu plg mnawan, 2,5 jt an ud dpt 256Gb, pas bgt buat hp yg dpke sekolah daring.
Berubah di menit2 akhir krn Realme2 istri tiba2 hang.. bnr2 gk bs diapa2in &amp; kdu ganti slh 1 hardware. Sblmny hp Oppo klrg jg uda bermasalah. Jd hunting merk lain d.",WbwctX,1
2021-03-16 05:45:13+00:00,1371699053432500227,"semenjak daring gua merasa balik ke jaman SD kelas 1 wkwk. selesai belajar jam 12 keluar langsung nonton Unyil, Bolang, sama Otan sambil makan. abis makan langsung tiduran di depan tipi sampe ketiduran. klo ada adek sepupu sering dikatain kyk bocil padahal dia sendiri bocil wkwk",floqwl_,1
2021-04-07 07:17:55+00:00,1379694915001622529,"Dilema Daring, Sekolah akan Segera Tatap Muka ??? | Serba Serbi MMC

Wacana sekolah tatap muka kembali mencuat. Berdasarkan Surat Keputusan Bersama (SKB) Empat Menteri, pembelajaran tatap muka (PTM) secara terbatas akan dijadwalkan di tahun ajaran baru bulan Juli 2021 mendatang. https://t.co/Mi47l22M7t",yekti_susanti,-1
2021-03-18 02:43:52+00:00,1372378189587091457,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

705",jkmytime097,-1
2021-04-19 09:59:30+00:00,1384084229634498566,"[cm] guys misal kalian telat kuliah daring yang dosennya 'killer' dan kesempatan presensi cuma sekali, kalian bakal ngehubungin dosennya atau biarin absennya tetep kosong?",collegemenfess,1
2021-03-22 18:24:42+00:00,1374064508331683840,kenapa rekaman kuliah daring nggak langsung dibagikan ke teman teman mahasiswa:(,bersamasuryapro,-1
2021-05-02 17:05:40+00:00,1388902520706060289,"@mas_recruiter Ya awoh kami para pelajar ingin cepat belajar tatap muka 😳 kalo kek gitu caranya tetep berkerumunan corona tambah sekolah daring tambah lama mau jadi apa aku ini sekolah daring mulu, pinter kaga malas terus iya",irmayunita1906,1
2021-04-05 02:51:55+00:00,1378903196324655106,@sybthmo_ waahh masih daring apa udah offline sekolah nya?,yeonjunfairys,-1
2021-04-29 03:45:23+00:00,1387613960376000519,@hanniike_ Kak ji lagi daring kan atau sekolah offline? SEMANGAT YA 😾💘,nikiicutiee,1
2021-03-31 08:40:02+00:00,1377178865403977732,"@Afaira_ halooo. aku bukan sender, tapi boleh bantu isi kuesioner uji coba ku juga? kriterianya mengikuti kuliah daring. berikut linknya. terima kasih 🙏
https://t.co/d78KGmlUDm",iamahooman2412,1
2021-03-18 09:00:12+00:00,1372472895616651264,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1054",jkmytime097,-1
2021-04-27 13:57:52+00:00,1387043320921137157,"@renjunshinee Gegara daring jadi kebiasa tidur siang lagi ini, cuma tadi emang lagi jadwal sekolah offline terus lanjut buat kue😢",fairylonjwinn,-1
2021-04-18 04:24:34+00:00,1383637552935051265,"@peeachyunoo jeje i feel u:( gue juga anak pindahan, di sekolah gue banyak banget punya temen, seriusan banyakkkk banyak yg mau nemenin gue kemana mana tp pas daring gni gaada komunikasi jadi sepi banget 😬😔",lhccsimp,1
2021-03-30 01:06:03+00:00,1376702225473540096,@subtanyarl bosen sekolah daring,ryawinningson,-1
2021-04-06 23:57:03+00:00,1379583963723878411,Ini Salah Satu Solusi Lindungi Mata Anak Saat Belajar Daring – BeritaSatu https://t.co/xQO3J0fQXQ,opsiin,1
2021-03-18 02:51:03+00:00,1372379997210431488,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

749",jkmytime097,-1
2021-03-17 00:59:07+00:00,1371989438113320962,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

224",jkmytime097,-1
2021-04-04 17:06:02+00:00,1378755752656052226,Sekolah gue kapan libur sii bosen bgt daring sumpeh,mytaebo,1
2021-03-23 14:48:38+00:00,1374372520715976714,"Kuliah Umum Daring Prodi Ilmu Komunikasi Fakultas Ilmu Sosial Dan Ilmu Politik Universitas Mulawarman, Dengan Tema ""Beradaptasi Dengan Pergeseran Praktik Publik Relation (PR) Dari Masa keMasa"".  Ingin tahu apa itu PR dan seberapa penting PR dalam keseharian kita. Silakan Join! https://t.co/2sHET0rN5p",fisipunmulsmd,1
2021-03-22 03:20:25+00:00,1373836937484636161,"@legnobronzee Masih mending mba ..
Murid kakak saya ada 7 orang gak bisa baca tulis, 4 diantaranya gak kenal huruf sama sekali. Padahal mereka kelas 4 SD. Kebayangkan kalau belajar daring..",a_nti3,1
2021-05-07 06:00:33+00:00,1390547078489665536,"Nah punya temen wkwkwk, klo aq ga cuma guru ni wkwkwk, temen"" ku bahkan keluarga sendiri, masak dibilang gini ""yo lemu lhawong urip e tura turu wae"" sopo jall sng ora loro ati, liyane rung tangi aku wes tangi, sekolah ?? Saiki daring, lagian guru q klo ngasih tgs jg jarang nulis https://t.co/wVsqSUfsdQ",Gemb0ezzz,1
2021-04-02 22:57:59+00:00,1378119549048909826,"@Biingo_o @collegemenfess Algorithm sih bcs aku daring jadine ga mudeng , setiap disuruh bikin program apa flowchart masi nenggok gugel , wejangan sih enjoy sama perhatiin bgt pas kuliah Di jamin mudeng , dulu Aku kesusahan krn setiap makul algo selalu Di jalan lagi pergi ama ortu/temen😭",urfvturssss,1
2021-03-17 12:25:29+00:00,1372162169769398273,"mau nanya dong, kalian kalo pake flip itu waktu daring diitung jg waktunya atau cuma belajar selain daring yg diitung? maaf agak ribet ngomongnyaa",rensstudy,-1
2021-03-17 12:07:50+00:00,1372157726785073161,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

467",jkmytime097,-1
2021-03-26 02:19:06+00:00,1375271060552097794,"@nisarifia Jaringan ht mereka lg eror niis, mangkanya selalu gitu, gara2 dibuat daring anak sekolah wkwkw",prillyprtw,1
2021-04-30 21:35:46+00:00,1388245717920096259,"@fahiraidris @rmol_id Bagaimana tentang rencana tatap muka di sekolah?, Para orang tua sudah resah dengan nasib anaknya yg selalu belajar daring, terutama yg kelas rendah, mereka gak kenal teman sekelasnya, gak dekat sama gurunya, belajar jadi gak efektif karena kebanyakan tugas dikerjakan oleh ortu.",LisaKnows3,-1
2021-04-21 19:48:02+00:00,1384957118592262148,Kok gaada yg jawab sd sekolah daring ya,sammyshi_ra,1
2021-03-25 01:37:29+00:00,1374898198813179909,kalo dipikir pikir enakan kuliah lewat daring tapi temen temennya offline,lowvyu,1
2021-03-22 08:44:01+00:00,1373918376238575616,@yochics yaallah gue bayanginnya pasti berat banget adaptasi dari sma ke kuliah yg riweuh bgt mana daring lagi 😭,hazeletter,-1
2021-03-18 02:53:53+00:00,1372380711399788544,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

767",jkmytime097,-1
2021-04-26 04:58:48+00:00,1386545274084941824,"Selain itu, kondisi kampus yang sepi menjadi tantangan tersendiri bagi setiap elemen didalamnya. Tanpa kita sadari bahwa selama kita kuliah daring gedung fisip senantiasa dijaga dan dirawat oleh pahlawan kita.",HIMAKS_Unpad,1
2021-04-05 13:02:13+00:00,1379056784648761346,"Dan mau aku sambi nulis catatan sebelum 3 hari lagi balik daring. Pokoknya kalo kalian ga bisa streaming krn sibuk rl engga usah dipaksakan okey. Selesaiin dulu, baru kalo senggang lanjut streaming lagi. Buat kaka2 yg lgi ambis buat utbk juga, streamingnya nanti aja abis belajar-",HappinessSYJ,1
2021-03-16 10:24:06+00:00,1371769233344925698,anjir dia bosen belajar daring selama pandemi nikah dong😭apa km gada opsi lain kawan seperti ngedrakor atau semacamnya? https://t.co/WPmXW1XZcj,choklatbubuk,-1
2021-04-27 10:35:56+00:00,1386992502612258817,"@rita_tj Beli pulsa belajar daring ponakan, beli makanan, bayar uang terapi ponakan, terakhir beli obat, banyak manfaat, thanks untuk org2 yg sudah mau berbagi rejeki",DikaLembayung,1
2021-03-19 14:06:07+00:00,1372912269760196609,@jenophilos semangat terus ya wkwkwkwk ntar masuk awal kuliah jg palingan masih masih daring 😂 iya sumpah waktu terasa semakin berlalu~,doubleknot25,1
2021-04-07 01:17:09+00:00,1379604122039681031,"Pembelajaran Daring, Guru Puji Orangtua Aktif Dampingi Anak Belajar https://t.co/ALU3c4Eimw",SumutposO,1
2021-05-05 21:20:36+00:00,1390053840334950401,"@alyswankoo udah dari lama atuh wk, masih kuliah daring aja wk. kamu?",BADFCXVIBES,1
2021-03-18 14:24:02+00:00,1372554391425744899,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1187",jkmytime097,-1
2021-04-02 09:29:52+00:00,1377916179050688512,"@Taemelt @tanyainrl Iyaa, apalagi semenjak sekolah daring gini",warmblueth,1
2021-03-17 08:15:45+00:00,1372099324239220740,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

355",jkmytime097,-1
2021-04-23 12:39:43+00:00,1385574103319420928,Pusing banget gaess kuliah daring gini tiap matkul dan tiap ganti dosen ada grup WA nya bingung akutuu,okindydzemafi,-1
2021-05-14 12:13:20+00:00,1393177606749442052,"@KompasTV Aneh ini orang. Jelas larangan itu ditujukan untuk keselamatan, agar tidak terjadi lonjakan penderita covid19 yg dampaknya tragis ; 1. PSBB ketat, 2. belajar PJJ/Daring diperpanjang, 3. Korban meningkat.

Cara untuk meraih popularitas sangat picisan dan menyesatkan.",HendroWibowoYZA,-1
2021-03-18 03:15:40+00:00,1372386193497759747,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

885",jkmytime097,-1
2021-03-18 14:25:09+00:00,1372554672104304643,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap hari bismillah ya allah

#8etter108MP 
#8etter108MP

1194",jkmytime097,-1
2021-03-21 06:40:17+00:00,1373524847637061634,"@rfnf_141 no, badan jadi lebih pegel daripada duduk kuliah daring seharian",hayleyeaye,1
2021-03-19 05:57:37+00:00,1372789336006008833,"Apa korelasi belajar daring dengan pernikahan dini? 

Ngawur nggak sih Menteri ini? https://t.co/6BfR7xphQi",aldifirdau_s,-1
2021-03-19 16:50:33+00:00,1372953650310512649,@subtanyarl Setuju lah gilak .. anak sd sekarang bukunya tema temaan .. bagian jelasinnya guru ... Lah di buku tema isinya cuman soal sama materi dikit buanget .. gmna klo yg online tapi ga ada daring gini sungguh repot mon maap .. mending masuk sekolah ofline dah,ftrinhsnh,-1
2021-04-30 09:03:08+00:00,1388056314186665984,"@AREAJULID dan yang bikin ""oknum-oknum"" makin betah buat terusan sekolah/kuliah daring ya gini, fulus nya mulus hahaha. 
Ini baru satu yg kebongkar, masih banyak yg belom terkuak lainnya :) just let's see then lmao",dominustecum__,1
2021-04-19 10:29:20+00:00,1384091739489652739,Kek misal. Gw kan sekolah daring 1 tahun di rumah. Jangan ngira gue nganggur goblok,eolmanae,1
2021-03-25 12:34:24+00:00,1375063516692897800,"Kalo dipikir ya, kuliah daring ngga ngenes-ngenes amat lah. Coba bayangin, kapan lagi bisa makan indomie kari special plus ditemani dosen yg lagi nerangin masalah terminologi bahasa. Ga mungkin bisa kejadian dua hal tadi kalo di kelas offline. Hahaha",faturrhmt,1
2021-03-26 16:43:32+00:00,1375488602205868034,"@kayu_bakar_id https://t.co/HXRwxqH10r

Kuliah daring dimasa pandemi tidak membuat Ily mahasiswa Universitas Negeri Surabaya Asal Banyuwangi ini patah semangat.

Yuk simak Poadcast Cak Bero

Instagram : @kuliah.produktif",HutantoIqbal,-1
2021-05-06 02:58:26+00:00,1390138858650574853,"@unnie_kim_ @AREAJULID emang dilematis bekerja dimasa skrng, sekolah daring yg hmpir 2 th ini bisa kira2 akan mmbentuk karakter murid yg kayak apa.",dinapuff,-1
2021-05-04 01:19:21+00:00,1389389150801985537,"@kepo_jepang Ohayou Gozaimasu, Ayu San!

Lagi mau belajar daring lagi.

Tapi sambil nunggu jam kedua, biasanya aku bikin gambar di PicsArt/nonton trailer Super Mario Bros the movie 2022 sambil berniat pengen ajak adikku (karena dia suka Mario semenjak dia pinjem Nintendo Switch nya aku).",nadyadiviandini,1
2021-04-14 07:53:27+00:00,1382240572082069505,@subschfess Sama aja kayak hari2 biasa ... mungkin krn udh kebiasaan git. Tapi aku ngurangin 1-2jam apalgi sekolah masih libur gitu baru mulai daring lg tgl 15 dan aku udh selesai utbk jdi cmn ngerjain tugas sklh sempat telat ngerjain✋🏻dan 3 UH karena guru aku lupa wktu itu g ngadain UH,weare_fams,1
2021-03-21 10:08:48+00:00,1373577322654281730,"@sherpa701 lumayan nih buat anak2 belajar daring, semoga beruntung",herwatoe,1
2021-04-06 10:08:51+00:00,1379375541602635776,"Kabar #Jombang Setahun Daring, Pelajar di Jombang Kembali ke Sekolah yang Dirindukan https://t.co/NYpX5RudrZ",kabarjombangcom,-1
2021-04-14 02:57:26+00:00,1382166077740773380,"@roscsly aku libur daring sampai tanggal 19, kamu sekolah offline?",lilsunschenle,-1
2021-04-16 22:13:55+00:00,1383181890119626752,@collegemenfess Mau kuliah bangun 5 menit sebelum kuliah juga bisa gak perlu ribet bangun cepet supaya gak telat kayak kuliah offline trus juga gak ribet mikirin outfit apa yang dipake karena atasan kemeja bawahan boxer juga udah oke kalo kuliah daring😂,wakgeengg,-1
2021-03-28 06:13:58+00:00,1376054942843068417,"Sch! Udah setahun dirumah daring, kalian team sekolah offline atau online?

✄・・・
🤔 Trivia: yang baku adalah apotek, bukan apotik",schfess,-1
2021-03-26 11:53:57+00:00,1375415725301501957,"🧔 dosen
👧 aku

🧔 gal mau kuliah daring/luring?
👧 daring pak
🧔 kamu gamau ketemu saya?
👧 ngga pak

WKWKWK NGAKAK YAALLAH",matchacih__,1
2021-03-17 12:01:41+00:00,1372156180215128072,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

433",jkmytime097,-1
2021-03-30 07:02:04+00:00,1376791819858538506,"@subtanyarl uang saku pas sma aja ya, kalo pas kuliah gak sempet ngitung, kuliah baru juga dapet 1 smt udah keburu daring :"" https://t.co/T0pw8V9p3U",2023ST_,1
2021-03-25 14:57:12+00:00,1375099453959331843,"kenapa pada nyebut sekolah atau kuliah online dengan daring
padahal daring itu ya online
kamu mai  twitter juga daring namanya",_upilicious,1
2021-03-18 08:35:39+00:00,1372466717343969284,"@trailerjhope @realmeindonesia done kak nora, bismillah cici mau menang GA karena HP yang ini udah 5 tahun ga ganti dan udah lemod parah😭😭 penyimpanan nya juga udah penuh, gabisa buat nyimpen materi pas daring😭🙏🙏 cici susah banget kalo belajar tiap harii bismillah ya allah

#8etter108MP 
#8etter108MP

984",jkmytime097,-1
2021-04-02 10:09:54+00:00,1377926254460985347,"Pelajar Sudah Jenuh Belajar Daring, Terlalu Banyak Kendala - https://t.co/5DiCLdsXgy https://t.co/A3mGeKBCQw",KoranSinggalang,-1
2021-03-19 14:03:29+00:00,1372911608242995204,"beneran daring itu ga enak banget, jadi tambah males, ga niat gtu kalo belajar, kurang disiplin, ga paham materi, atau tepatnya kurang paham materi, tugas banyak, terbengkalai, bingung klo ada tgs kelompokkan, intinya PENGEN CEPET SEKOLAH https://t.co/B07UBSgVCn",jmxsya,-1
2021-03-21 07:31:32+00:00,1373537747101573123,"@timothecelmek @ucesheather @tanyainrl Nah bener, terakhir aku liat kasus nikah anak SMP karna capek sekolah daring, lupa lokasinya dimana 😭😭",maxlevel3aja,-1
2021-04-21 09:22:52+00:00,1384799789095690242,"Miris yaa denger Sekolah Dihapus. Apalagi lihat fenomena kelas 10 SMK ini full daring. Ya Allah susah ngontrol, home visit zonk, ke sekolah pun mangkir. Duh cedih",_diammm_,-1
2021-03-21 10:47:33+00:00,1373587074817814529,lagian banyak jg yg ktnya dimarahin ortu tiap hari dibilang cuman main hp ini itu pdhal aslinya lagi daring dan emg kan sekolah nya pake laptop hp gitu 😀,mrhuangT__T,1
2021-04-09 02:12:14+00:00,1380342761501585408,"Sekolah kalian pada libur??
Gue msh daring dh smpe puasa :)) tgl 23 ujian blok https://t.co/KIDSMZDKij",alphapiscs,1
2021-05-16 12:48:29+00:00,1393911230025269249,"Visi:  kuliah
Misi: kuliah
Visi misi: kuliah terus ra pinter pinter
dont daring daring bosque",Jeninatasyaa,-1
2021-03-21 18:27:14+00:00,1373702760609107968,"@subtanyarl btoll si ini. sekolah offline, daring jg hari minggu meresahkan wkwk",manasempatwoi,1
2021-03-17 00:43:21+00:00,1371985470184255489,@seukaseuka_d0y not really fine:( habisnya pagi² buta udh mulai belajar daring ajaaa,yunghoodiegurl,1
2021-04-16 17:04:10+00:00,1383103939466305539,Gimana kabar kalian yang masih terjebak dengan suasana belajar daring?,Fakhro_saa17,-1
2021-04-22 13:02:03+00:00,1385217335317864453,"[SEMESTER DEPAN KITA KULIAH OFFLINE? MASA, SIH?]

Sudah lama kita mengalami kuliah daring. Hal ini tentu menyebabkan berbagai permasalahan bagi mahasiswa. https://t.co/wN5xPhB5gK",studioperfilma,-1
2021-03-30 01:23:05+00:00,1376706514686144516,"@jjklife Lah emang gue gk daring, dh lulus tinggal nunggu msk kuliah, biasa anak gap year",kthptrxx,1
2021-05-04 07:32:45+00:00,1389483117820321796,"@OPPOIndonesia Butuh memori besar 128GB di Oppo A54 buat simpan file pembelajaran.saat daring gini hp ku udah gak kuat, sring nmpang dikmpter sekolah. Smg rezekiku krn aku pencinta Oppo ini udah 5 th pake msih bgus. @OPPOIndonesia @Anjeli41 @RienRoupdex @aancawang @argiemae01 @_efghan #OPPOA54",dwianggiip_,1
2021-03-22 22:46:58+00:00,1374130509547151362,"@RIVALAUTUMNS Provider telkomsel💌
Butuh pulsanya karena buat paketan kak, aku butuh banget banyak pulsa buat sekolah daring kak🥺 hampir setiap hari ada zoon jadi butuh banget banyak kuota kak😅",ggukvinter,1
2021-04-06 13:38:51+00:00,1379428391112253443,"@Radja_Septio halooo. aku bukan sender, tapi boleh bantu isi kuesioner uji coba ku juga? kriterianya mengikuti kuliah daring. berikut linknya. terima kasih 🙏
https://t.co/d78KGmlUDm",iamahooman2412,1
2021-04-20 05:38:04+00:00,1384380827191046146,Kadis Pendidikan Kepri sarankan SMA/SMK di Batam kembali belajar secara daring https://t.co/sfUKCZEJ1J https://t.co/y5fA05PCUq,antaranewskepri,1
2021-04-15 03:49:13+00:00,1382541494414843909,"Internet @balifiberID dari pagi gangguan, tolong segera dong...anak2 lagi sekolah daring ini. Cc @menkominfoUKM",pranaradja,1
2021-03-17 00:12:46+00:00,1371977777272954884,@byu_id by.U gw ngandelin hotspot buat kuliah daring ini kemana jaringannya masi ilang,petapagwenit,-1
2021-04-23 05:42:33+00:00,1385469117738614784,"Ini yg selalu menyarankan  sekolah daring terus!
Azis Gagap Covid
@KPK_RI tangkap!

Cek aliran dana berkaitan dgn covid wkwkwkwk @DPR_RI https://t.co/Dxhb5lXcSf",saveindonesia20,1
